2014-11-11,366.17,371.45,360.74,367.65,9279.61672218,3390648.54443,365.386701406
2014-11-10,362.6,374.26,356.33,366.07,33065.3365692,12123543.627,366.654172766
2014-11-09,345.01,364.12,343.41,362.61,37906.6380311,13372849.4188,352.783842445
2014-11-08,342.04,348.3,341.0,345.0,7334.53186932,2527367.07286,344.584646694
2014-11-07,350.49,354.0,338.1,341.84,18854.393888,6514816.00523,345.53303829
2014-11-06,338.62,354.32,336.32,350.48,24873.4457978,8618163.207,346.480470662
2014-11-05,329.75,342.54,329.75,338.62,26963.2496424,9101274.79083,337.54369045
2014-11-04,324.83,331.28,321.0,329.66,18823.3697749,6142004.19907,326.296740303
2014-11-03,323.8,334.14,323.8,325.0,15218.5105495,5000789.07801,328.599113674
2014-11-02,325.9,329.55,317.7,323.82,10099.4611317,3264187.33766,323.204109119
2014-11-01,336.72,339.0,315.54,325.9,24974.9940927,8126406.7389,325.38172817
2014-10-31,345.08,347.99,332.14,336.82,19727.1115573,6710472.03808,340.164956162
